Date_UTC,Extent,IAGA,GEOLON,GEOLAT,MAGON,MAGLAT,MLT,MCOLAT,IGRF_DECL,SZA,dbn_nez,dbe_nez,dbz_nez,dbn_geo,dbe_geo,dbz_geo
2008-01-01T17:36:00,60,MGD,150.86,59.97,-139.71,54.14,3.32,35.86,-11.12,127.53,-3.5,-4.5,1.6,-4.3,-3.8,1.6
2008-01-01T17:37:00,60,MGD,150.86,59.97,-139.71,54.14,3.34,35.86,-11.12,127.41,-3.8,-4.1,1.7,-4.5,-3.3,1.7
2008-01-01T17:38:00,60,MGD,150.86,59.97,-139.71,54.14,3.35,35.86,-11.12,127.29,-3.7,-4.2,1.5,-4.4,-3.4,1.5
2008-01-01T17:39:00,60,MGD,150.86,59.97,-139.71,54.14,3.37,35.86,-11.12,127.18,-3.5,-4.2,1.7,-4.2,-3.5,1.7
2008-01-01T17:40:00,60,MGD,150.86,59.97,-139.71,54.14,3.38,35.86,-11.12,127.06,-3.3,-4.2,1.6,-4.0,-3.5,1.6
2008-01-01T17:41:00,60,MGD,150.86,59.97,-139.71,54.14,3.40,35.86,-11.12,126.94,-3.4,-4.4,1.6,-4.2,-3.6,1.6
2008-01-01T17:42:00,60,MGD,150.86,59.97,-139.71,54.14,3.41,35.86,-11.12,126.82,-3.5,-4.4,1.5,-4.3,-3.6,1.5
2008-01-01T17:43:00,60,MGD,150.86,59.97,-139.71,54.14,3.43,35.86,-11.12,126.70,-3.6,-4.8,1.1,-4.4,-4.0,1.1
2008-01-01T17:44:00,60,MGD,150.86,59.97,-139.71,54.14,3.44,35.86,-11.12,126.58,-3.6,-4.3,1.4,-4.4,-3.5,1.4
2008-01-01T17:45:00,60,MGD,150.86,59.97,-139.71,54.14,3.45,35.86,-11.12,126.46,-3.5,-4.4,1.3,-4.3,-3.6,1.3
2008-01-01T17:46:00,60,MGD,150.86,59.97,-139.71,54.14,3.47,35.86,-11.12,126.35,-3.7,-4.6,1.4,-4.5,-3.8,1.4
2008-01-01T17:47:00,60,MGD,150.86,59.97,-139.71,54.14,3.48,35.86,-11.12,126.23,-3.7,-4.3,1.3,-4.5,-3.5,1.3
2008-01-01T17:48:00,60,MGD,150.86,59.97,-139.71,54.14,3.50,35.86,-11.12,126.11,-4.0,-4.6,0.9,-4.8,-3.7,0.9
2008-01-01T17:49:00,60,MGD,150.86,59.97,-139.71,54.14,3.51,35.86,-11.12,125.99,-3.8,-3.9,1.2,-4.5,-3.1,1.2
2008-01-01T17:50:00,60,MGD,150.86,59.97,-139.71,54.14,3.53,35.86,-11.12,125.87,-4.0,-4.0,1.2,-4.7,-3.2,1.2
2008-01-01T17:51:00,60,MGD,150.86,59.97,-139.71,54.14,3.54,35.86,-11.12,125.75,-3.8,-4.0,1.3,-4.5,-3.2,1.3
2008-01-01T17:52:00,60,MGD,150.86,59.97,-139.71,54.14,3.56,35.86,-11.12,125.63,-3.5,-4.6,1.3,-4.4,-3.9,1.3
2008-01-01T17:53:00,60,MGD,150.86,59.97,-139.71,54.14,3.57,35.86,-11.12,125.51,-3.9,-4.5,1.0,-4.7,-3.7,1.0
2008-01-01T17:54:00,60,MGD,150.86,59.97,-139.71,54.14,3.58,35.86,-11.12,125.39,-3.5,-4.2,1.3,-4.2,-3.5,1.3
2008-01-01T17:55:00,60,MGD,150.86,59.97,-139.71,54.14,3.60,35.86,-11.12,125.27,-3.6,-4.8,1.1,-4.4,-4.1,1.1
2008-01-01T17:56:00,60,MGD,150.86,59.97,-139.71,54.14,3.61,35.86,-11.12,125.15,-3.5,-5.0,1.2,-4.4,-4.2,1.2
2008-01-01T17:57:00,60,MGD,150.86,59.97,-139.71,54.14,3.63,35.86,-11.12,125.02,-3.7,-4.7,1.2,-4.5,-3.9,1.2
2008-01-01T17:58:00,60,MGD,150.86,59.97,-139.71,54.14,3.64,35.86,-11.12,124.90,-3.4,-4.9,1.4,-4.2,-4.1,1.4
2008-01-01T17:59:00,60,MGD,150.86,59.97,-139.71,54.14,3.66,35.86,-11.12,124.78,-3.6,-5.0,1.3,-4.5,-4.2,1.3
2008-01-01T18:00:00,60,MGD,150.86,59.97,-139.71,54.14,3.67,35.86,-11.12,124.66,-3.7,-4.7,1.2,-4.5,-3.9,1.2
2008-01-01T18:01:00,60,MGD,150.86,59.97,-139.71,54.14,3.69,35.86,-11.12,124.54,-3.8,-4.9,1.4,-4.7,-4.1,1.4
2008-01-01T18:02:00,60,MGD,150.86,59.97,-139.71,54.14,3.70,35.86,-11.12,124.42,-4.0,-4.7,1.0,-4.8,-3.8,1.0
2008-01-01T18:03:00,60,MGD,150.86,59.97,-139.71,54.14,3.72,35.86,-11.12,124.30,-3.9,-4.6,1.4,-4.7,-3.8,1.4
2008-01-01T18:04:00,60,MGD,150.86,59.97,-139.71,54.14,3.73,35.86,-11.12,124.18,-4.4,-5.0,1.3,-5.3,-4.1,1.3
2008-01-01T18:05:00,60,MGD,150.86,59.97,-139.71,54.14,3.75,35.86,-11.12,124.05,-4.6,-3.7,1.4,-5.2,-2.8,1.4
2008-01-01T18:06:00,60,MGD,150.86,59.97,-139.71,54.14,3.76,35.86,-11.12,123.93,-4.8,-4.2,1.0,-5.5,-3.2,1.0
2008-01-01T18:07:00,60,MGD,150.86,59.97,-139.71,54.14,3.78,35.86,-11.12,123.81,-4.3,-4.2,1.2,-5.0,-3.3,1.2
2008-01-01T18:08:00,60,MGD,150.86,59.97,-139.71,54.14,3.79,35.86,-11.12,123.69,-4.1,-4.6,1.2,-4.9,-3.7,1.2
2008-01-01T18:09:00,60,MGD,150.86,59.97,-139.71,54.14,3.81,35.86,-11.12,123.57,-4.2,-5.1,1.3,-5.1,-4.2,1.3
2008-01-01T18:10:00,60,MGD,150.86,59.97,-139.71,54.14,3.82,35.86,-11.12,123.44,-3.6,-4.9,1.5,-4.5,-4.2,1.5
2008-01-01T18:11:00,60,MGD,150.86,59.97,-139.71,54.14,3.84,35.86,-11.12,123.32,-2.9,-6.2,1.5,-4.1,-5.6,1.5
2008-01-01T18:12:00,60,MGD,150.86,59.97,-139.71,54.14,3.85,35.86,-11.12,123.20,-3.2,-6.3,1.6,-4.4,-5.5,1.6
2008-01-01T18:13:00,60,MGD,150.86,59.97,-139.71,54.14,3.87,35.86,-11.12,123.07,-3.4,-5.6,1.4,-4.4,-4.8,1.4
2008-01-01T18:14:00,60,MGD,150.86,59.97,-139.71,54.14,3.88,35.86,-11.12,122.95,-3.5,-6.6,1.5,-4.7,-5.8,1.5
2008-01-01T18:15:00,60,MGD,150.86,59.97,-139.71,54.14,3.90,35.86,-11.12,122.83,-3.5,-5.4,1.6,-4.5,-4.6,1.6
2008-01-01T18:16:00,60,MGD,150.86,59.97,-139.71,54.14,3.91,35.86,-11.12,122.71,-3.3,-5.3,1.3,-4.3,-4.5,1.3
2008-01-01T18:17:00,60,MGD,150.86,59.97,-139.71,54.14,3.93,35.86,-11.12,122.58,-3.7,-5.4,1.4,-4.6,-4.6,1.4
2008-01-01T18:18:00,60,MGD,150.86,59.97,-139.71,54.14,3.94,35.86,-11.12,122.46,-3.6,-4.7,1.3,-4.4,-3.9,1.3
2008-01-01T18:19:00,60,MGD,150.86,59.97,-139.71,54.14,3.96,35.86,-11.12,122.34,-3.5,-5.4,1.2,-4.4,-4.6,1.2
2008-01-01T18:20:00,60,MGD,150.86,59.97,-139.71,54.14,3.97,35.86,-11.12,122.21,-3.4,-5.0,1.4,-4.3,-4.3,1.4
2008-01-01T18:21:00,60,MGD,150.86,59.97,-139.71,54.14,3.99,35.86,-11.12,122.09,-3.4,-4.7,1.1,-4.2,-4.0,1.1
2008-01-01T18:22:00,60,MGD,150.86,59.97,-139.71,54.14,4.00,35.86,-11.12,121.97,-3.8,-4.9,1.2,-4.6,-4.1,1.2
2008-01-01T18:23:00,60,MGD,150.86,59.97,-139.71,54.14,4.02,35.86,-11.12,121.84,-3.8,-4.1,1.2,-4.5,-3.3,1.2
2008-01-01T18:24:00,60,MGD,150.86,59.97,-139.71,54.14,4.03,35.86,-11.12,121.72,-3.7,-4.5,1.1,-4.5,-3.7,1.1
2008-01-01T18:25:00,60,MGD,150.86,59.97,-139.71,54.14,4.05,35.86,-11.12,121.60,-3.8,-4.1,1.2,-4.5,-3.3,1.2
2008-01-01T18:26:00,60,MGD,150.86,59.97,-139.71,54.14,4.06,35.86,-11.12,121.47,-3.1,-3.9,1.4,-3.8,-3.3,1.4
2008-01-01T18:27:00,60,MGD,150.86,59.97,-139.71,54.14,4.08,35.86,-11.12,121.35,-3.6,-4.1,1.2,-4.3,-3.4,1.2
2008-01-01T18:28:00,60,MGD,150.86,59.97,-139.71,54.14,4.10,35.86,-11.12,121.22,-3.7,-3.0,1.2,-4.2,-2.3,1.2
2008-01-01T18:29:00,60,MGD,150.86,59.97,-139.71,54.14,4.11,35.86,-11.12,121.10,-3.4,-3.3,1.2,-4.0,-2.6,1.2
2008-01-01T18:30:00,60,MGD,150.86,59.97,-139.71,54.14,4.13,35.86,-11.12,120.98,-2.8,-3.4,1.2,-3.4,-2.8,1.2
2008-01-01T18:31:00,60,MGD,150.86,59.97,-139.71,54.14,4.14,35.86,-11.12,120.85,-2.8,-3.6,1.1,-3.5,-3.0,1.1
2008-01-01T18:32:00,60,MGD,150.86,59.97,-139.71,54.14,4.16,35.86,-11.12,120.73,-3.0,-3.9,1.2,-3.7,-3.3,1.2
2008-01-01T18:33:00,60,MGD,150.86,59.97,-139.71,54.14,4.17,35.86,-11.12,120.60,-3.0,-4.0,1.2,-3.7,-3.3,1.2
2008-01-01T18:34:00,60,MGD,150.86,59.97,-139.71,54.14,4.19,35.86,-11.12,120.48,-3.0,-4.3,1.1,-3.8,-3.6,1.1
2008-01-01T18:35:00,60,MGD,150.86,59.97,-139.71,54.14,4.20,35.86,-11.12,120.35,-3.6,-4.9,1.2,-4.5,-4.1,1.2
2008-01-01T18:36:00,60,MGD,150.86,59.97,-139.71,54.14,4.22,35.86,-11.12,120.23,-3.8,-4.8,1.2,-4.7,-3.9,1.2
2008-01-01T18:37:00,60,MGD,150.86,59.97,-139.71,54.14,4.23,35.86,-11.12,120.11,-4.0,-4.2,1.1,-4.8,-3.3,1.1
2008-01-01T18:38:00,60,MGD,150.86,59.97,-139.71,54.14,4.25,35.86,-11.12,119.98,-4.0,-4.9,1.1,-4.9,-4.0,1.1
2008-01-01T18:39:00,60,MGD,150.86,59.97,-139.71,54.14,4.27,35.86,-11.12,119.86,-4.1,-4.7,1.3,-5.0,-3.8,1.3
2008-01-01T18:40:00,60,MGD,150.86,59.97,-139.71,54.14,4.28,35.86,-11.12,119.73,-4.1,-4.8,1.3,-5.0,-3.9,1.3
2008-01-01T18:41:00,60,MGD,150.86,59.97,-139.71,54.14,4.30,35.86,-11.12,119.61,-4.1,-4.9,1.3,-5.0,-4.0,1.3
2008-01-01T18:42:00,60,MGD,150.86,59.97,-139.71,54.14,4.31,35.86,-11.12,119.48,-4.4,-4.5,1.3,-5.2,-3.5,1.3
2008-01-01T18:43:00,60,MGD,150.86,59.97,-139.71,54.14,4.33,35.86,-11.12,119.36,-4.6,-4.2,1.1,-5.4,-3.2,1.1
2008-01-01T18:44:00,60,MGD,150.86,59.97,-139.71,54.14,4.34,35.86,-11.12,119.23,-4.8,-4.3,1.2,-5.5,-3.3,1.2
2008-01-01T18:45:00,60,MGD,150.86,59.97,-139.71,54.14,4.36,35.86,-11.12,119.11,-4.6,-3.9,1.2,-5.2,-3.0,1.2
2008-01-01T18:46:00,60,MGD,150.86,59.97,-139.71,54.14,4.37,35.86,-11.12,118.98,-4.4,-4.0,1.2,-5.1,-3.1,1.2
2008-01-01T18:47:00,60,MGD,150.86,59.97,-139.71,54.14,4.39,35.86,-11.12,118.86,-4.1,-4.4,1.2,-4.8,-3.5,1.2
2008-01-01T18:48:00,60,MGD,150.86,59.97,-139.71,54.14,4.41,35.86,-11.12,118.73,-3.6,-4.4,1.2,-4.4,-3.6,1.2
2008-01-01T18:49:00,60,MGD,150.86,59.97,-139.71,54.14,4.42,35.86,-11.12,118.61,-3.2,-5.0,1.3,-4.1,-4.3,1.3
2008-01-01T18:50:00,60,MGD,150.86,59.97,-139.71,54.14,4.44,35.86,-11.12,118.48,-3.3,-4.6,1.4,-4.1,-3.9,1.4
2008-01-01T18:51:00,60,MGD,150.86,59.97,-139.71,54.14,4.45,35.86,-11.12,118.36,-3.2,-5.0,1.4,-4.1,-4.3,1.4
2008-01-01T18:52:00,60,MGD,150.86,59.97,-139.71,54.14,4.47,35.86,-11.12,118.23,-3.7,-5.0,1.1,-4.6,-4.2,1.1
2008-01-01T18:53:00,60,MGD,150.86,59.97,-139.71,54.14,4.48,35.86,-11.12,118.11,-3.7,-4.6,1.0,-4.5,-3.8,1.0
2008-01-01T18:54:00,60,MGD,150.86,59.97,-139.71,54.14,4.50,35.86,-11.12,117.98,-3.5,-4.7,1.1,-4.3,-4.0,1.1
2008-01-01T18:55:00,60,MGD,150.86,59.97,-139.71,54.14,4.52,35.86,-11.12,117.86,-3.8,-4.4,1.1,-4.6,-3.6,1.1
2008-01-01T18:56:00,60,MGD,150.86,59.97,-139.71,54.14,4.53,35.86,-11.12,117.73,-3.3,-4.4,1.2,-4.1,-3.7,1.2
2008-01-01T18:57:00,60,MGD,150.86,59.97,-139.71,54.14,4.55,35.86,-11.12,117.61,-3.6,-4.7,1.2,-4.4,-4.0,1.2
2008-01-01T18:58:00,60,MGD,150.86,59.97,-139.71,54.14,4.56,35.86,-11.12,117.48,-3.4,-4.3,1.3,-4.2,-3.6,1.3
2008-01-01T18:59:00,60,MGD,150.86,59.97,-139.71,54.14,4.58,35.86,-11.12,117.36,-3.2,-4.6,1.1,-4.0,-3.9,1.1
2008-01-01T19:00:00,60,MGD,150.86,59.97,-139.71,54.14,4.60,35.86,-11.12,117.23,-3.4,-4.6,1.1,-4.2,-3.8,1.1
2008-01-01T19:01:00,60,MGD,150.86,59.97,-139.71,54.14,4.61,35.86,-11.12,117.11,-2.7,-4.7,1.0,-3.6,-4.0,1.0
2008-01-01T19:02:00,60,MGD,150.86,59.97,-139.71,54.14,4.63,35.86,-11.12,116.98,-3.0,-5.4,1.0,-4.0,-4.7,1.0
2008-01-01T19:03:00,60,MGD,150.86,59.97,-139.71,54.14,4.64,35.86,-11.12,116.86,-3.4,-4.8,1.2,-4.3,-4.0,1.2
2008-01-01T19:04:00,60,MGD,150.86,59.97,-139.71,54.14,4.66,35.86,-11.12,116.73,-3.2,-4.8,1.4,-4.1,-4.1,1.4
2008-01-01T19:05:00,60,MGD,150.86,59.97,-139.71,54.14,4.67,35.86,-11.12,116.61,-3.5,-5.1,1.3,-4.4,-4.3,1.3
2008-01-01T19:06:00,60,MGD,150.86,59.97,-139.71,54.14,4.69,35.86,-11.12,116.48,-3.2,-4.3,1.4,-4.0,-3.6,1.4
2008-01-01T19:07:00,60,MGD,150.86,59.97,-139.71,54.14,4.71,35.86,-11.12,116.36,-3.2,-4.8,1.3,-4.1,-4.1,1.3
2008-01-01T19:08:00,60,MGD,150.86,59.97,-139.71,54.14,4.72,35.86,-11.12,116.23,-3.1,-4.6,1.4,-4.0,-3.9,1.4
2008-01-01T19:09:00,60,MGD,150.86,59.97,-139.71,54.14,4.74,35.86,-11.12,116.11,-3.0,-4.6,1.3,-3.9,-3.9,1.3
2008-01-01T19:10:00,60,MGD,150.86,59.97,-139.71,54.14,4.75,35.86,-11.12,115.98,-3.3,-5.0,1.3,-4.2,-4.3,1.3
2008-01-01T19:11:00,60,MGD,150.86,59.97,-139.71,54.14,4.77,35.86,-11.12,115.86,-3.1,-5.3,1.4,-4.0,-4.6,1.4
2008-01-01T19:12:00,60,MGD,150.86,59.97,-139.71,54.14,4.79,35.86,-11.12,115.73,-3.4,-5.3,1.3,-4.3,-4.5,1.3
2008-01-01T19:13:00,60,MGD,150.86,59.97,-139.71,54.14,4.80,35.86,-11.12,115.61,-3.2,-5.7,1.4,-4.2,-5.0,1.4
2008-01-01T19:14:00,60,MGD,150.86,59.97,-139.71,54.14,4.82,35.86,-11.12,115.48,-3.6,-5.3,1.3,-4.5,-4.5,1.3
2008-01-01T19:15:00,60,MGD,150.86,59.97,-139.71,54.14,4.83,35.86,-11.12,115.36,-3.3,-5.0,1.2,-4.2,-4.3,1.2
2008-01-01T19:16:00,60,MGD,150.86,59.97,-139.71,54.14,4.85,35.86,-11.12,115.23,-3.1,-4.8,1.2,-3.9,-4.1,1.2
2008-01-01T19:17:00,60,MGD,150.86,59.97,-139.71,54.14,4.87,35.86,-11.12,115.11,-2.8,-4.9,1.2,-3.7,-4.3,1.2
2008-01-01T19:18:00,60,MGD,150.86,59.97,-139.71,54.14,4.88,35.86,-11.12,114.98,-3.1,-4.8,1.1,-3.9,-4.1,1.1
2008-01-01T19:19:00,60,MGD,150.86,59.97,-139.71,54.14,4.90,35.86,-11.12,114.86,-2.8,-4.4,1.2,-3.6,-3.8,1.2
2008-01-01T19:20:00,60,MGD,150.86,59.97,-139.71,54.14,4.91,35.86,-11.12,114.73,-2.8,-4.5,1.3,-3.6,-3.9,1.3
2008-01-01T19:21:00,60,MGD,150.86,59.97,-139.71,54.14,4.93,35.86,-11.12,114.61,-2.8,-4.4,1.2,-3.6,-3.8,1.2
2008-01-01T19:22:00,60,MGD,150.86,59.97,-139.71,54.14,4.95,35.86,-11.12,114.48,-2.5,-4.5,1.3,-3.3,-3.9,1.3
2008-01-01T19:23:00,60,MGD,150.86,59.97,-139.71,54.14,4.96,35.86,-11.12,114.36,-2.8,-4.8,1.2,-3.7,-4.2,1.2
2008-01-01T19:24:00,60,MGD,150.86,59.97,-139.71,54.14,4.98,35.86,-11.12,114.23,-3.1,-4.9,1.0,-4.0,-4.2,1.0
2008-01-01T19:25:00,60,MGD,150.86,59.97,-139.71,54.14,4.99,35.86,-11.12,114.11,-3.2,-4.8,1.0,-4.1,-4.1,1.0
2008-01-01T19:26:00,60,MGD,150.86,59.97,-139.71,54.14,5.01,35.86,-11.12,113.98,-3.2,-4.7,1.1,-4.1,-4.0,1.1
2008-01-01T19:27:00,60,MGD,150.86,59.97,-139.71,54.14,5.03,35.86,-11.12,113.86,-3.2,-4.5,1.1,-4.0,-3.8,1.1
2008-01-01T19:28:00,60,MGD,150.86,59.97,-139.71,54.14,5.04,35.86,-11.12,113.73,-3.4,-4.2,1.2,-4.2,-3.5,1.2
2008-01-01T19:29:00,60,MGD,150.86,59.97,-139.71,54.14,5.06,35.86,-11.12,113.61,-3.5,-4.1,1.3,-4.3,-3.3,1.3
2008-01-01T19:30:00,60,MGD,150.86,59.97,-139.71,54.14,5.07,35.86,-11.12,113.49,-3.8,-3.8,1.0,-4.5,-3.0,1.0
2008-01-01T19:31:00,60,MGD,150.86,59.97,-139.71,54.14,5.09,35.86,-11.12,113.36,-3.7,-3.5,1.1,-4.3,-2.7,1.1
2008-01-01T19:32:00,60,MGD,150.86,59.97,-139.71,54.14,5.11,35.86,-11.12,113.24,-4.0,-3.6,1.1,-4.6,-2.8,1.1
2008-01-01T19:33:00,60,MGD,150.86,59.97,-139.71,54.14,5.12,35.86,-11.12,113.11,-4.2,-3.7,1.0,-4.8,-2.8,1.0
2008-01-01T19:34:00,60,MGD,150.86,59.97,-139.71,54.14,5.14,35.86,-11.12,112.99,-4.2,-3.5,1.0,-4.8,-2.6,1.0
2008-01-01T19:35:00,60,MGD,150.86,59.97,-139.71,54.14,5.15,35.86,-11.12,112.86,-4.3,-3.8,0.9,-4.9,-2.9,0.9
2008-01-01T19:36:00,60,MGD,150.86,59.97,-139.71,54.14,5.17,35.86,-11.12,112.74,-4.2,-3.6,0.9,-4.8,-2.7,0.9
2008-01-01T19:37:00,60,MGD,150.86,59.97,-139.71,54.14,5.19,35.86,-11.12,112.62,-4.5,-3.8,1.0,-5.1,-2.9,1.0
2008-01-01T19:38:00,60,MGD,150.86,59.97,-139.71,54.14,5.20,35.86,-11.12,112.49,-4.6,-3.8,0.9,-5.2,-2.8,0.9
2008-01-01T19:39:00,60,MGD,150.86,59.97,-139.71,54.14,5.22,35.86,-11.12,112.37,-4.6,-3.6,1.2,-5.2,-2.6,1.2
2008-01-01T19:40:00,60,MGD,150.86,59.97,-139.71,54.14,5.23,35.86,-11.12,112.24,-4.6,-3.8,1.0,-5.3,-2.8,1.0
2008-01-01T19:41:00,60,MGD,150.86,59.97,-139.71,54.14,5.25,35.86,-11.12,112.12,-4.7,-3.9,0.9,-5.4,-2.9,0.9
2008-01-01T19:42:00,60,MGD,150.86,59.97,-139.71,54.14,5.27,35.86,-11.12,112.00,-4.6,-3.8,1.1,-5.3,-2.8,1.1
2008-01-01T19:43:00,60,MGD,150.86,59.97,-139.71,54.14,5.28,35.86,-11.12,111.87,-4.6,-3.8,1.1,-5.3,-2.8,1.1
2008-01-01T19:44:00,60,MGD,150.86,59.97,-139.71,54.14,5.30,35.86,-11.12,111.75,-4.5,-3.7,1.2,-5.2,-2.8,1.2
2008-01-01T19:45:00,60,MGD,150.86,59.97,-139.71,54.14,5.31,35.86,-11.12,111.62,-4.6,-3.8,1.1,-5.3,-2.8,1.1
2008-01-01T19:46:00,60,MGD,150.86,59.97,-139.71,54.14,5.33,35.86,-11.12,111.50,-4.3,-3.7,1.2,-5.0,-2.8,1.2
2008-01-01T19:47:00,60,MGD,150.86,59.97,-139.71,54.14,5.35,35.86,-11.12,111.38,-4.6,-4.0,1.1,-5.2,-3.0,1.1
2008-01-01T19:48:00,60,MGD,150.86,59.97,-139.71,54.14,5.36,35.86,-11.12,111.25,-4.7,-3.8,1.1,-5.3,-2.8,1.1
2008-01-01T19:49:00,60,MGD,150.86,59.97,-139.71,54.14,5.38,35.86,-11.12,111.13,-4.5,-3.5,1.3,-5.1,-2.6,1.3
2008-01-01T19:50:00,60,MGD,150.86,59.97,-139.71,54.14,5.39,35.86,-11.12,111.01,-4.4,-3.2,1.1,-4.9,-2.3,1.1
2008-01-01T19:51:00,60,MGD,150.86,59.97,-139.71,54.14,5.41,35.86,-11.12,110.88,-4.2,-2.9,1.2,-4.7,-2.0,1.2
2008-01-01T19:52:00,60,MGD,150.86,59.97,-139.71,54.14,5.43,35.86,-11.12,110.76,-4.2,-2.7,1.2,-4.6,-1.8,1.2
2008-01-01T19:53:00,60,MGD,150.86,59.97,-139.71,54.14,5.44,35.86,-11.12,110.64,-4.1,-2.7,1.1,-4.5,-1.9,1.1
2008-01-01T19:54:00,60,MGD,150.86,59.97,-139.71,54.14,5.46,35.86,-11.12,110.51,-3.7,-2.7,1.2,-4.2,-1.9,1.2
2008-01-01T19:55:00,60,MGD,150.86,59.97,-139.71,54.14,5.47,35.86,-11.12,110.39,-3.6,-2.9,1.2,-4.1,-2.1,1.2
2008-01-01T19:56:00,60,MGD,150.86,59.97,-139.71,54.14,5.49,35.86,-11.12,110.27,-3.6,-3.0,1.2,-4.1,-2.2,1.2
2008-01-01T19:57:00,60,MGD,150.86,59.97,-139.71,54.14,5.51,35.86,-11.12,110.15,-3.5,-3.1,1.2,-4.1,-2.3,1.2
2008-01-01T19:58:00,60,MGD,150.86,59.97,-139.71,54.14,5.52,35.86,-11.12,110.02,-3.6,-3.4,1.1,-4.2,-2.6,1.1
2008-01-01T19:59:00,60,MGD,150.86,59.97,-139.71,54.14,5.54,35.86,-11.12,109.90,-3.3,-3.4,1.4,-3.9,-2.7,1.4
2008-01-01T20:00:00,60,MGD,150.86,59.97,-139.71,54.14,5.55,35.86,-11.12,109.78,-3.7,-3.6,1.2,-4.3,-2.8,1.2
2008-01-01T20:01:00,60,MGD,150.86,59.97,-139.71,54.14,5.57,35.86,-11.12,109.66,-3.7,-3.8,1.1,-4.3,-3.0,1.1
2008-01-01T20:02:00,60,MGD,150.86,59.97,-139.71,54.14,5.59,35.86,-11.12,109.53,-3.6,-4.0,1.2,-4.3,-3.2,1.2
2008-01-01T20:03:00,60,MGD,150.86,59.97,-139.71,54.14,5.60,35.86,-11.12,109.41,-3.4,-4.1,1.3,-4.1,-3.3,1.3
2008-01-01T20:04:00,60,MGD,150.86,59.97,-139.71,54.14,5.62,35.86,-11.12,109.29,-3.6,-4.3,1.2,-4.3,-3.5,1.2
2008-01-01T20:05:00,60,MGD,150.86,59.97,-139.71,54.14,5.63,35.86,-11.12,109.17,-3.4,-4.2,1.3,-4.1,-3.4,1.3
2008-01-01T20:06:00,60,MGD,150.86,59.97,-139.71,54.14,5.65,35.86,-11.12,109.05,-3.5,-4.3,1.1,-4.3,-3.5,1.1
2008-01-01T20:07:00,60,MGD,150.86,59.97,-139.71,54.14,5.67,35.86,-11.12,108.92,-3.5,-4.3,1.2,-4.3,-3.5,1.2
2008-01-01T20:08:00,60,MGD,150.86,59.97,-139.71,54.14,5.68,35.86,-11.12,108.80,-3.5,-4.3,1.3,-4.3,-3.5,1.3
2008-01-01T20:09:00,60,MGD,150.86,59.97,-139.71,54.14,5.70,35.86,-11.12,108.68,-3.5,-4.5,1.2,-4.3,-3.7,1.2
2008-01-01T20:10:00,60,MGD,150.86,59.97,-139.71,54.14,5.71,35.86,-11.12,108.56,-3.6,-4.6,1.2,-4.5,-3.8,1.2
2008-01-01T20:11:00,60,MGD,150.86,59.97,-139.71,54.14,5.73,35.86,-11.12,108.44,-3.6,-4.6,1.2,-4.5,-3.8,1.2
2008-01-01T20:12:00,60,MGD,150.86,59.97,-139.71,54.14,5.75,35.86,-11.12,108.32,-3.7,-4.7,1.2,-4.5,-3.9,1.2
2008-01-01T20:13:00,60,MGD,150.86,59.97,-139.71,54.14,5.76,35.86,-11.12,108.20,-3.7,-4.8,1.2,-4.5,-4.0,1.2
2008-01-01T20:14:00,60,MGD,150.86,59.97,-139.71,54.14,5.78,35.86,-11.12,108.08,-3.6,-4.8,1.1,-4.4,-4.0,1.1
2008-01-01T20:15:00,60,MGD,150.86,59.97,-139.71,54.14,5.79,35.86,-11.12,107.95,-3.6,-5.0,1.2,-4.5,-4.2,1.2
2008-01-01T20:16:00,60,MGD,150.86,59.97,-139.71,54.14,5.81,35.86,-11.12,107.83,-3.9,-4.9,1.2,-4.8,-4.0,1.2
2008-01-01T20:17:00,60,MGD,150.86,59.97,-139.71,54.14,5.83,35.86,-11.12,107.71,-3.7,-4.8,1.2,-4.6,-4.0,1.2
2008-01-01T20:18:00,60,MGD,150.86,59.97,-139.71,54.14,5.84,35.86,-11.12,107.59,-3.7,-4.7,1.1,-4.5,-3.9,1.1
2008-01-01T20:19:00,60,MGD,150.86,59.97,-139.71,54.14,5.86,35.86,-11.12,107.47,-3.5,-4.7,1.2,-4.4,-3.9,1.2
2008-01-01T20:20:00,60,MGD,150.86,59.97,-139.71,54.14,5.88,35.86,-11.12,107.35,-3.4,-4.6,1.2,-4.3,-3.8,1.2
2008-01-01T20:21:00,60,MGD,150.86,59.97,-139.71,54.14,5.89,35.86,-11.12,107.23,-3.4,-4.8,1.2,-4.3,-4.0,1.2
2008-01-01T20:22:00,60,MGD,150.86,59.97,-139.71,54.14,5.91,35.86,-11.12,107.11,-3.6,-4.6,1.2,-4.4,-3.9,1.2
2008-01-01T20:23:00,60,MGD,150.86,59.97,-139.71,54.14,5.92,35.86,-11.12,106.99,-3.7,-4.6,1.1,-4.5,-3.9,1.1
2008-01-01T20:24:00,60,MGD,150.86,59.97,-139.71,54.14,5.94,35.86,-11.12,106.87,-3.6,-4.6,1.1,-4.4,-3.9,1.1
2008-01-01T20:25:00,60,MGD,150.86,59.97,-139.71,54.14,5.96,35.86,-11.12,106.75,-3.4,-4.6,1.2,-4.2,-3.9,1.2
2008-01-01T20:26:00,60,MGD,150.86,59.97,-139.71,54.14,5.97,35.86,-11.12,106.63,-3.2,-4.7,1.3,-4.1,-4.0,1.3
